OBJECTID,Sample_Date,Lat_deg_,Long_deg_,Pieces_KM2,Normalized
6418,2003-07-12,36.34,-149.9,11422,0
6419,1998-10-18,36.35,-66.4,2160,0
6420,1987-06-11,36.37,-66.48,7199,0
6421,1998-10-18,36.37,-66.41,2160,0
6422,1996-10-22,36.38,-65.52,4860,0
6423,1996-10-22,36.38,-66.11,4320,0
6424,1996-10-22,36.38,-66.11,29698,0
6425,1998-10-18,36.39,-66.42,540,0
6426,1998-10-18,36.41,-66.43,2160,0
6427,2002-05-29,36.43,-65.36,404968,0
6428,2008-05-20,36.44,-75.5,0,0
6429,1986-10-17,36.45,-64.88,3597,0
6430,1993-10-20,36.45,-63.43,20518,0
6431,1993-10-20,36.45,-63.43,4320,0
6432,1987-05-26,36.5,-69.42,29158,0
6433,1987-05-26,36.5,-69.42,29698,0
6434,2000-10-21,36.51,-64.64,3780,0
6435,1995-10-22,36.52,-66.62,1080,0
6436,1999-10-23,36.52,-63.6,5400,0
6437,1998-10-19,36.53,-64.83,491,0
6438,1999-05-26,36.54,-65.76,2160,0
6439,1999-05-26,36.54,-65.76,1080,0
6440,1999-10-24,36.54,-64.19,28078,0
6441,1999-10-24,36.54,-64.19,8099,0
6442,2002-10-22,36.55,-62.15,1620,0
6443,2003-05-27,36.62,-63.95,25198,0
6444,2005-10-19,36.69,-60.33,7008,0
6445,1999-10-22,36.7,-65.03,2024,0
6446,1999-10-22,36.7,-65.03,3240,0
6447,2005-10-19,36.7,-60.33,3635,0
6448,2005-10-19,36.72,-60.33,2886,0
6449,2005-10-19,36.74,-60.34,0,0
6450,2000-10-19,36.78,-68.72,5400,0
6451,2000-10-20,36.78,-65.62,2400,0
6452,1994-05-24,36.82,-65.43,540,0
6453,1994-05-24,36.82,-65.43,0,0
6454,2001-10-18,36.82,-64.25,9817,0
6455,1991-10-14,36.87,-65.08,11879,0
6456,1991-10-14,36.87,-65.08,12959,0
6457,1989-10-18,36.9,-63.38,17279,0
6458,1989-10-18,36.9,-63.38,21058,0
6459,1996-10-21,36.93,-66.67,9783,0
6460,1996-10-21,36.93,-66.67,17568,0
6461,1998-10-18,36.97,-67.48,0,0
6462,2003-07-12,37.03,-149.44,13932,0
6463,2003-10-20,37.05,-63.73,5400,0
6464,1999-10-22,37.08,-63.2,4050,0
6465,1999-10-21,37.1,-66.96,80994,0
6466,2002-05-29,37.11,-65.66,3240,0
6467,2003-10-20,37.15,-64.07,0,0
6468,1991-10-13,37.18,-66.13,38337,0
6469,1991-10-13,37.18,-66.13,89093,0
6470,2007-10-14,37.18,-65.6,3639,0
6471,2005-10-19,37.2,-60.93,3510,0
6472,2002-10-21,37.21,-62.55,5400,0
6473,1997-10-21,37.23,-66.62,0,0
6474,2001-06-26,37.23,-64.5,9447,0
6475,1995-10-24,37.25,-67.8,9359,0
6476,1995-10-24,37.25,-67.8,19208,0
6477,2006-06-02,37.25,-74.35,2160,0
6478,1990-10-23,37.27,-51.32,4320,0
6479,1990-10-24,37.27,-51.32,8639,0
6480,2001-10-18,37.28,-64.84,14997,0
6481,2001-10-18,37.28,-64.84,20243,0
6482,2000-10-20,37.3,-66.72,0,0
6483,2002-08-18,37.3,-122.58,0,0
6484,2003-10-19,37.3,-65.39,0,0
6485,2004-10-18,37.32,-63.44,6299,0
6486,1987-05-26,37.37,-69.38,0,0
6487,1987-05-26,37.37,-69.38,1620,0
6488,1992-06-22,37.37,-69.42,10799,0
6489,1992-06-22,37.37,-69.42,6479,0
6490,1987-05-27,37.4,-69.43,11159,0
6491,1987-05-27,37.4,-69.43,12599,0
6492,1992-10-17,37.43,-65.38,3780,0
6493,1992-10-17,37.43,-65.38,0,0
6494,1991-10-17,37.45,-57.42,1929,0
6495,1991-10-17,37.45,-57.42,5400,0
6496,2007-05-27,37.45,-63.57,18929,0
6497,1991-10-13,37.47,-66.97,0,0
6498,1991-10-13,37.47,-66.97,4860,0
6499,1996-10-21,37.48,-67.43,0,0
6500,1996-10-21,37.48,-67.43,3858,0
6501,2002-05-30,37.48,-65.22,5851,0
6502,2005-10-18,37.48,-61.3,7675,0
6503,2003-05-28,37.55,-63.92,0,0
6504,2006-06-02,37.56,-73.79,0,0
6505,1996-10-21,37.57,-64.9,261344,0
6506,1995-10-21,37.58,-68.63,4860,0
6507,2001-06-25,37.61,-64.38,0,0
6508,1995-10-24,37.62,-67.37,5940,0
6509,1995-10-24,37.62,-67.37,2160,0
6510,2001-10-17,37.62,-65.65,1080,0
6511,2001-10-17,37.62,-65.65,0,0
6512,2002-08-17,37.64,-122.54,0,0
6513,1997-10-18,37.65,-67.72,1080,0
6514,1995-10-23,37.67,-67.93,3240,0
6515,1995-10-23,37.67,-67.93,1080,0
6516,1999-10-20,37.72,-66.48,12601,0
6517,1999-10-20,37.72,-66.48,21602,0
6518,1992-05-14,37.73,-64.9,2454,0
6519,1992-05-14,37.73,-64.9,3240,0
6520,2003-07-13,37.73,-148.97,10130,0
6521,1993-10-19,37.75,-66.67,7019,0
6522,2000-10-19,37.75,-67.62,0,0
6523,2003-10-19,37.78,-66.74,0,0
6524,1998-10-17,37.79,-68.37,0,0
6525,1993-10-18,37.8,-67.9,0,0
6526,1993-10-18,37.8,-67.9,3600,0
6527,2001-05-30,37.82,-65.23,0,0
6528,1989-10-17,37.83,-63.73,10799,0
6529,1989-10-17,37.83,-63.73,133909,0
6530,1991-10-17,37.9,-58.8,0,0
6531,1991-10-17,37.9,-58.8,730,0
6532,2006-06-03,37.97,-73.12,0,0
6533,2002-10-21,37.99,-63.15,2160,0
6534,2007-10-14,38.02,-66.8,0,0
6535,2000-10-19,38.08,-68.59,2699,0
6536,1987-05-25,38.12,-69.68,540,0
6537,1987-05-25,38.12,-69.68,1620,0
6538,1992-10-17,38.13,-66.2,0,0
6539,1992-10-17,38.13,-66.2,1620,0
6540,2002-05-29,38.13,-65.45,540,0
6541,1992-05-13,38.15,-64.77,4320,0
6542,1992-05-13,38.15,-64.77,4537,0
6543,2005-10-17,38.17,-62.73,0,0
6544,1991-10-12,38.18,-68.52,37257,0
6545,1991-10-12,38.18,-68.52,11879,0
6546,1993-10-17,38.18,-69.3,600,0
6547,1993-10-17,38.18,-69.3,0,0
6548,1995-10-23,38.2,-68.85,2699,0
6549,1995-10-23,38.2,-68.85,16199,0
6550,1999-05-27,38.26,-65.32,0,0
6551,1999-05-27,38.26,-65.32,1080,0
6552,2002-05-30,38.27,-64.85,0,0
6553,1999-10-19,38.29,-70.51,0,0
6554,2005-05-25,38.3,-63.13,1963,0
6555,1999-10-20,38.34,-69.93,0,0
6556,2003-10-18,38.35,-67.92,0,0
6557,2001-06-25,38.36,-64.68,5400,0
6558,2006-06-03,38.38,-72.59,0,0
6559,1999-10-18,38.4,-70.57,1080,0
6560,1991-10-15,38.43,-64.51,2947,0
6561,1992-10-16,38.48,-67.45,2700,0
6562,1992-10-16,38.48,-67.45,0,0
6563,2007-05-28,38.5,-64.4,63125,0
6564,2000-10-17,38.51,-72.17,0,0
6565,1995-05-28,38.52,-65.8,4387,0
6566,2002-08-08,38.53,-123.66,0,0
6567,2006-10-18,38.55,-60.4,14543,0
6568,2001-06-24,38.56,-66.97,0,0
6569,1995-10-22,38.6,-69.57,2700,0
6570,1995-10-22,38.6,-69.57,635,0
6571,2002-10-20,38.64,-63.99,11339,0
6572,2001-06-22,38.7,-67.34,0,0
6573,1998-10-17,38.71,-69.46,0,0
6574,1992-05-14,38.73,-65.4,8099,0
6575,1992-05-14,38.73,-65.4,0,0
6576,1992-06-25,38.77,-69.1,14039,0
6577,2002-05-30,38.77,-65.62,1620,0
6578,1991-10-12,38.82,-69.28,6027,0
6579,1991-10-12,38.82,-69.28,0,0
6580,2003-10-17,38.84,-69.05,1080,0
6581,1995-10-19,38.85,-69.58,0,0
6582,1995-06-26,38.88,-69.29,1200,0
6583,1995-06-26,38.88,-69.29,0,0
6584,2007-10-13,38.89,-67.7,0,0
6585,1987-05-25,38.9,-69.97,5400,0
6586,1995-10-22,38.92,-69.73,0,0
6587,1995-10-22,38.92,-69.73,3599,0
6588,1995-06-04,38.93,-69.57,5400,0
6589,1997-06-23,38.93,-68.9,4049,0
6590,2000-10-18,38.95,-71.33,2160,0
6591,2008-06-28,38.97,-70.6,0,0
6592,2002-10-20,38.99,-65.09,0,0
6593,1990-10-16,39,-63.12,540,0
6594,2006-06-04,39,-73.45,1080,0
6595,2005-10-16,39.01,-64.7,2160,0
6596,2000-07-01,39.02,-69.37,0,0
6597,1990-10-15,39.03,-62.98,540,0
6598,1992-10-16,39.03,-68.33,0,0
6599,1992-10-16,39.03,-68.33,1080,0
6600,2007-05-29,39.05,-63.5,914,0
6601,2007-05-29,39.06,-63.52,3908,0
6602,2001-06-22,39.07,-68.03,1620,0
6603,1997-06-08,39.08,-72.25,7851,0
6604,1992-05-15,39.1,-64.55,1620,0
6605,1992-05-15,39.1,-64.55,4860,0
6606,1992-06-24,39.1,-69.52,7019,0
6607,1992-06-24,39.1,-69.52,4860,0
6608,1995-06-25,39.11,-69.36,4050,0
6609,1995-06-25,39.11,-69.36,4909,0
6610,1989-06-07,39.12,-66.41,0,0
6611,1989-06-08,39.12,-66.41,900,0
6612,2002-05-31,39.14,-65.04,0,0
6613,2000-10-17,39.16,-72.47,0,0
6614,2005-06-24,39.16,-70.31,8639,0
6615,2008-06-28,39.17,-70.52,0,0
6616,2007-05-29,39.18,-63.65,9335,0
6617,2000-07-02,39.22,-69.71,0,0
6618,2002-08-07,39.25,-124.02,0,0
6619,2008-06-02,39.25,-74,0,0
6620,1997-06-24,39.27,-68.78,3857,0
6621,1990-10-11,39.28,-68.57,540,0
6622,1990-10-12,39.28,-68.57,1080,0
6623,2008-06-12,39.28,-71.21,771,0
6624,1991-10-14,39.29,-65.69,600,0
6625,1991-10-14,39.29,-65.69,0,0
6626,1991-05-12,39.31,-66.02,1620,0
6627,1991-05-12,39.31,-66.02,7019,0
6628,1990-05-12,39.32,-70.27,1620,0
6629,2003-05-28,39.32,-63.14,11879,0
6630,1992-05-15,39.33,-65.77,8099,0
6631,1992-05-15,39.33,-65.77,0,0
6632,1989-05-25,39.35,-68.48,1620,0
6633,1989-05-25,39.35,-68.48,5400,0
6634,2004-06-25,39.35,-71.19,540,0
6635,2008-09-01,39.36,-71.12,0,0
6636,2007-05-30,39.38,-64.64,5882,0
6637,2006-10-16,39.39,-65.4,6479,0
6638,1993-08-09,39.4,-70.6,0,0
6639,1997-06-23,39.4,-69.22,0,0
6640,1998-10-16,39.4,-69.83,1080,0
6641,2001-06-22,39.4,-68.14,0,0
6642,2008-08-15,39.42,-70.57,900,0
6643,2008-08-15,39.42,-69.98,982,0
6644,2006-10-16,39.44,-66.63,540,0
6645,1993-08-09,39.45,-70.68,540,0
6646,1998-06-25,39.45,-70.12,0,0
6647,2005-06-23,39.46,-70.52,1620,0
6648,2007-10-13,39.48,-68.28,339,0
6649,2003-10-17,39.52,-69.97,0,0
6650,2002-06-29,39.53,-68.68,0,0
6651,1999-10-21,39.54,-64.31,540,0
6652,1998-10-17,39.55,-69.43,0,0
6653,1991-10-13,39.57,-66.27,557,0
6654,1991-10-13,39.57,-66.27,540,0
6655,1999-07-23,39.57,-69.85,0,0
6656,2008-06-11,39.57,-71.94,450,0
6657,1995-10-18,39.58,-69.65,540,0
6658,2008-09-02,39.59,-71.97,0,0
6659,1997-06-22,39.6,-69.48,540,0
6660,2008-06-13,39.6,-70.47,0,0
6661,2008-08-14,39.6,-71.12,0,0
6662,1997-08-20,39.61,-68.76,0,0
6663,2002-06-28,39.61,-69.11,12959,0
6664,2003-05-29,39.61,-63.53,1200,0
6665,1989-07-18,39.62,-68.67,3780,0
6666,1989-07-18,39.62,-68.67,3240,0
6667,1999-07-23,39.62,-70.14,0,0
6668,2004-10-17,39.62,-66.49,2160,0
6669,2004-10-17,39.62,-66.49,6479,0
6670,1994-08-09,39.63,-68.85,59935,0
6671,1994-08-09,39.63,-68.85,0,0
6672,1997-10-17,39.63,-69.63,0,0
6673,2006-10-15,39.64,-68.21,0,0
6674,2008-09-01,39.66,-70.88,1427,0
6675,1986-10-15,39.67,-69.43,0,0
6676,1993-10-16,39.67,-70.42,1080,0
6677,1993-10-16,39.67,-70.42,0,0
6678,1998-06-25,39.68,-69.25,0,0
6679,2008-09-02,39.69,-72.06,0,0
6680,2000-07-26,39.7,-70.6,0,0
6681,1989-05-24,39.72,-68.86,675,0
6682,1989-05-25,39.72,-68.86,540,0
6683,1997-08-19,39.72,-69.52,1800,0
6684,1997-07-07,39.73,-66.13,540,0
6685,1997-07-07,39.73,-66.13,0,0
6686,2004-10-17,39.73,-68.55,1080,0
6687,2000-07-01,39.74,-70.08,0,0
6688,1994-06-22,39.75,-69.93,14579,0
6689,1994-06-22,39.75,-69.93,6479,0
6690,1995-10-18,39.75,-69.73,4320,0
6691,2004-08-06,39.75,-69.57,623,0
6692,1992-05-15,39.76,-65,540,0
6693,1992-05-15,39.76,-65,0,0
6694,1998-08-10,39.76,-71.34,3980,0
6695,2003-07-13,39.76,-147.72,1264,0
6696,1992-06-25,39.77,-69.1,11879,0
6697,1998-08-10,39.78,-71.89,1080,0
6698,2006-10-15,39.78,-68.61,540,0
6699,2003-06-28,39.81,-70.76,0,0
6700,2002-10-19,39.83,-66.33,0,0
6701,2001-09-05,39.84,-68.3,1200,0
6702,2003-06-29,39.84,-71.11,3780,0
6703,2007-06-25,39.84,-71.12,0,0
6704,2006-10-17,39.86,-64.56,0,0
6705,2002-09-06,39.87,-68.24,2160,0
6706,1989-10-14,39.88,-67.15,0,0
6707,1996-08-10,39.88,-69.52,982,0
6708,1998-08-10,39.88,-68.63,0,0
6709,2002-09-05,39.88,-69.44,540,0
6710,2006-10-14,39.88,-69.7,0,0
6711,2001-07-10,39.89,-69.25,0,0
6712,1998-08-09,39.9,-72.27,1350,0
6713,2003-07-21,39.9,-157.2,22833,0
6714,2012-10-06,39.9,-157.2,3163,0
6715,2000-07-02,39.91,-70.25,7019,0
6716,2000-09-11,39.91,-69.04,0,0
6717,2005-09-02,39.91,-69.09,1620,0
6718,1995-06-24,39.92,-70.28,9719,0
6719,1995-06-24,39.92,-70.28,5400,0
6720,2005-07-11,39.92,-63.62,0,0
6721,1993-08-08,39.93,-71.15,540,0
6722,1998-10-16,39.93,-69.93,0,0
6723,2005-09-02,39.93,-68.49,7199,0
6724,2006-06-24,39.93,-70.85,0,0
6725,2003-07-19,39.94,-69.34,9359,0
6726,2008-08-31,39.94,-71.2,0,0
6727,2001-09-05,39.95,-69.02,0,0
6728,2003-06-29,39.95,-71.08,4050,0
6729,1987-05-24,39.97,-70.55,3240,0
6730,2008-06-26,39.97,-71.05,0,0
6731,2002-05-31,39.98,-65.99,0,0
6732,2001-06-21,39.99,-67.57,0,0
6733,1998-10-17,40,-70.15,540,0
6734,2008-06-10,40,-72.69,0,0
6735,2004-08-06,40.01,-69.08,0,0
6736,1989-07-16,40.02,-70.38,3780,0
6737,1989-07-16,40.02,-70.38,4320,0
6738,2006-07-05,40.02,-68.95,0,0
6739,2006-10-14,40.03,-69.14,0,0
6740,2008-10-20,40.03,-71.06,0,0
6741,2008-06-26,40.04,-71.21,0,0
6742,2008-08-16,40.04,-69.33,675,0
6743,1994-07-07,40.05,-70.77,10799,0
6744,1997-08-06,40.05,-70.1,1080,0
6745,1995-07-09,40.06,-71.16,3240,0
6746,1995-07-09,40.06,-71.16,1620,0
6747,1993-08-23,40.08,-68.97,0,0
6748,1996-08-09,40.08,-69.77,21598,0
6749,2003-10-17,40.08,-70.73,0,0
6750,2005-08-09,40.08,-68.51,4500,0
6751,1997-07-06,40.09,-66.61,2700,0
6752,1997-07-06,40.09,-66.61,14039,0
6753,1994-08-08,40.12,-70.5,0,0
6754,1994-08-08,40.12,-70.5,1350,0
6755,2000-09-11,40.12,-68.81,0,0
6756,2008-09-03,40.12,-71.92,1080,0
6757,1999-10-21,40.13,-64.18,0,0
6758,1992-06-10,40.15,-69.48,0,0
6759,1992-06-10,40.15,-69.48,1080,0
6760,2000-10-17,40.15,-71.09,0,0
6761,2006-08-31,40.15,-70.12,0,0
6762,1993-06-22,40.16,-69.71,540,0
6763,1997-08-19,40.16,-69.41,0,0
6764,2001-06-21,40.16,-67.42,540,0
6765,2003-07-21,40.16,-157.42,10571,0
6766,2005-05-26,40.16,-62.65,1080,0
6767,1990-10-14,40.18,-64.8,1728,0
6768,1991-10-11,40.18,-70.2,540,0
6769,1992-05-15,40.18,-65.82,4320,0
6770,1992-05-15,40.18,-65.82,0,0
6771,1995-08-11,40.18,-69.03,1620,0
6772,1998-08-21,40.18,-69.88,0,0
6773,2003-06-30,40.18,-70.73,0,0
6774,2005-07-11,40.18,-64.7,0,0
6775,2007-10-12,40.2,-68.83,540,0
6776,1989-07-19,40.21,-68.1,1620,0
6777,1989-07-19,40.21,-68.1,4860,0
6778,1995-10-17,40.22,-70.27,1080,0
6779,1989-05-24,40.23,-69.71,1620,0
6780,1989-05-24,40.23,-69.71,5400,0
6781,1994-07-08,40.23,-69.57,1964,0
6782,1995-07-10,40.23,-69.51,9179,0
6783,1995-07-10,40.23,-69.51,9719,0
6784,2000-09-12,40.23,-70.14,0,0
6785,2001-07-10,40.23,-70.38,0,0
6786,1999-07-22,40.24,-70.13,540,0
6787,2001-06-27,40.24,-69.85,540,0
6788,1992-10-15,40.25,-70.15,24291,0
6789,1992-10-15,40.25,-70.15,5405,0
6790,1995-05-30,40.25,-66.03,3086,0
6791,1995-05-30,40.25,-66.03,1080,0
6792,1995-06-24,40.25,-70.55,8099,0
6793,1995-06-24,40.25,-70.55,6479,0
6794,2000-10-16,40.25,-71.18,0,0
6795,2001-09-04,40.26,-70.26,0,0
6796,2005-07-07,40.26,-70.31,0,0
6797,2007-08-11,40.26,-70.83,2700,0
6798,1997-10-16,40.27,-70.18,1080,0
6799,2005-08-20,40.27,-70.24,0,0
6800,1997-06-22,40.28,-69.47,0,0
6801,1998-08-09,40.28,-71.98,270,0
6802,2000-07-25,40.28,-70.29,3780,0
6803,2005-08-08,40.29,-69.05,1188,0
6804,2008-06-10,40.29,-73.41,0,0
6805,1989-10-11,40.3,-69.77,0,0
6806,1992-10-15,40.3,-70.18,0,0
6807,1992-10-15,40.3,-70.18,540,0
6808,1995-08-11,40.3,-69.5,12959,0
6809,1996-08-08,40.3,-70.05,750,0
6810,1997-06-21,40.3,-69.57,540,0
6811,1998-08-09,40.3,-70.13,0,0
6812,2001-06-01,40.3,-63.81,4800,0
6813,2001-06-01,40.3,-63.81,1800,0
6814,2003-06-30,40.3,-70.71,0,0
6815,2003-07-19,40.3,-69.74,2160,0
6816,2001-09-06,40.31,-68.21,2025,0
6817,1998-08-10,40.32,-69.42,0,0
6818,1994-07-09,40.33,-70.98,0,0
6819,2001-06-20,40.33,-67.69,540,0
6820,2005-07-10,40.33,-65.42,0,0
6821,2005-09-02,40.33,-68.47,337,0
6822,2006-10-13,40.34,-70.84,2370,0
6823,1992-05-16,40.35,-65.54,540,0
6824,1992-05-16,40.35,-65.54,0,0
6825,1997-08-18,40.35,-70.03,3780,0
6826,1998-06-24,40.35,-70.67,0,0
6827,1998-10-15,40.35,-70.39,0,0
6828,2003-07-19,40.35,-69.23,0,0
6829,2007-08-11,40.35,-70.97,1080,0
6830,2005-08-20,40.36,-69.22,0,0
6831,2006-10-17,40.36,-63.27,1296,0
6832,2005-07-08,40.37,-70.44,0,0
6833,2003-07-20,40.38,-157.49,43138,0
6834,2003-12-17,40.38,-157.49,0,0
6835,2005-09-01,40.38,-69.82,540,0
6836,2012-04-18,40.38,-157.49,13499,0
6837,2012-10-05,40.38,-157.49,783,0
6838,2004-08-07,40.4,-68.45,1350,0
6839,1991-06-09,40.41,-70.64,2602,0
6840,1992-10-16,40.42,-67.55,0,0
6841,1992-10-16,40.42,-67.55,2160,0
6842,1998-08-20,40.42,-70.47,0,0
6843,2006-07-06,40.42,-68.56,0,0
6844,1993-08-08,40.43,-71.12,0,0
6845,2004-08-19,40.43,-69.1,540,0
6846,2008-08-13,40.43,-70.74,3811,0
6847,1997-07-08,40.44,-64.48,3780,0
6848,1997-07-08,40.44,-64.48,8099,0
6849,1992-06-09,40.45,-69.42,1080,0
6850,1992-06-09,40.45,-69.42,2700,0
6851,1992-07-15,40.45,-69.8,540,0
6852,2005-07-10,40.45,-66.61,961,0
6853,1991-10-12,40.47,-68.38,600,0
6854,1991-10-12,40.47,-68.38,0,0
6855,1992-07-18,40.47,-63.92,1620,0
6856,1992-07-19,40.47,-63.68,0,0
6857,2003-08-02,40.47,-67.71,0,0
6858,1995-06-23,40.48,-70.6,4320,0
6859,1995-06-23,40.48,-70.6,9179,0
6860,1997-07-04,40.48,-69.35,8099,0
6861,1997-07-04,40.48,-69.35,2077,0
6862,1998-10-16,40.48,-70.81,2400,0
6863,1999-07-22,40.48,-70.07,540,0
6864,2005-08-19,40.48,-70.94,0,0
6865,2005-08-08,40.49,-69.52,771,0
6866,1989-06-11,40.5,-67.68,1350,0
6867,1989-06-11,40.5,-67.68,1080,0
6868,2001-06-01,40.5,-64.07,9449,0
6869,2001-06-01,40.5,-64.07,4628,0
6870,2002-06-30,40.51,-68.25,540,0
6871,1987-05-24,40.52,-70.58,0,0
6872,1989-06-11,40.52,-67.62,540,0
6873,1989-06-11,40.52,-67.62,0,0
6874,1992-07-19,40.53,-62.1,540,0
6875,1994-07-06,40.53,-69.33,1200,0
6876,1997-07-04,40.53,-70.33,4320,0
6877,1997-07-04,40.53,-70.33,3780,0
6878,1998-08-11,40.53,-68.68,0,0
6879,1987-06-13,40.57,-66.53,2700,0
6880,1992-08-19,40.57,-70.25,14579,0
6881,1994-07-07,40.57,-70.5,4418,0
6882,1994-08-08,40.57,-70.6,2160,0
6883,1994-08-08,40.57,-70.6,0,0
6884,1996-08-07,40.57,-69.93,12146,0
6885,1996-08-07,40.57,-69.93,7422,0
6886,1998-08-21,40.58,-69.4,0,0
6887,2003-07-20,40.58,-157.79,40135,0
6888,2012-04-14,40.58,-157.79,1813,0
6889,1997-07-05,40.6,-67.99,982,0
6890,1997-07-05,40.6,-67.99,771,0
6891,1986-10-14,40.62,-70.07,0,0
6892,1993-10-15,40.62,-71,0,0
6893,2005-06-23,40.62,-71.16,0,0
6894,2008-07-08,40.62,-68.73,782,0
6895,1993-10-15,40.63,-71,0,0
6896,2003-06-27,40.64,-71.23,0,0
6897,2003-07-19,40.64,-69.15,0,0
6898,1994-07-10,40.65,-65.85,2700,0
6899,1995-05-30,40.65,-65.95,0,0
6900,1998-06-24,40.65,-70.8,0,0
6901,2008-08-02,40.65,-69.15,823,0
6902,1997-08-06,40.66,-70.08,0,0
6903,2003-08-03,40.66,-68.38,0,0
6904,2005-08-19,40.66,-70.96,0,0
6905,2005-09-01,40.66,-69.97,0,0
6906,2008-08-01,40.66,-70.47,0,0
6907,1993-10-15,40.67,-71.23,0,0
6908,1993-10-15,40.67,-71.23,2700,0
6909,1998-07-17,40.67,-69.8,1620,0
6910,2003-07-19,40.68,-128.9,48609,0
6911,2012-10-04,40.68,-128.9,452,0
6912,2003-06-27,40.69,-71.12,2700,0
6913,2006-06-21,40.69,-70.42,11339,0
6914,2008-06-25,40.69,-70.71,0,0
6915,1992-08-18,40.7,-70.12,1620,0
6916,1998-07-06,40.7,-69.33,540,0
6917,1998-08-21,40.7,-69.31,0,0
6918,1998-09-06,40.7,-65.96,0,0
6919,2002-09-05,40.7,-70.3,1080,0
6920,2006-07-04,40.7,-70.26,0,0
6921,2008-10-19,40.7,-71.04,705,0
6922,2006-07-27,40.71,-70.31,318,0
6923,2007-07-06,40.71,-70.08,1080,0
6924,2007-07-06,40.71,-69.65,1620,0
6925,2007-08-12,40.71,-70.86,2160,0
6926,1995-07-10,40.72,-68.28,2700,0
6927,1995-07-11,40.72,-68.28,10799,0
6928,2000-06-30,40.72,-70.64,10799,0
6929,2001-06-19,40.73,-68.22,4320,0
6930,2002-07-27,40.73,-69.88,0,0
6931,2008-07-08,40.73,-69.98,361,0
6932,2007-07-28,40.74,-70.52,0,0
6933,2007-08-09,40.74,-70.57,1080,0
6934,2008-09-03,40.74,-71.68,600,0
6935,1996-07-03,40.75,-69.79,4320,0
6936,1997-08-06,40.75,-70.59,6075,0
6937,1998-08-08,40.76,-71.39,0,0
6938,2005-07-09,40.76,-68.51,1620,0
6939,2006-08-08,40.76,-70.08,540,0
6940,1991-07-02,40.77,-68.69,0,0
6941,1991-07-02,40.77,-68.69,1080,0
6942,1992-08-19,40.77,-70.08,540,0
6943,1993-08-07,40.77,-70.62,1080,0
6944,1998-07-17,40.77,-69,0,0
6945,2001-06-27,40.77,-70.34,0,0
6946,2002-07-26,40.77,-70.82,0,0
6947,1998-07-06,40.78,-70.53,4049,0
6948,2001-06-18,40.78,-69.15,0,0
6949,2001-10-14,40.78,-70.45,0,0
6950,2004-08-18,40.78,-70.39,0,0
6951,2006-08-31,40.78,-70.55,0,0
6952,2008-08-31,40.78,-70.85,0,0
6953,1998-07-30,40.79,-70.57,982,0
6954,1994-07-06,40.8,-70.12,0,0
6955,1997-08-05,40.8,-70.82,3780,0
6956,1999-07-21,40.81,-70.72,0,0
6957,1992-06-20,40.82,-71.02,0,0
6958,1992-06-20,40.82,-71.02,1964,0
6959,1998-08-20,40.82,-70.11,0,0
6960,2003-07-19,40.82,-135.73,3987,0
6961,2005-08-09,40.82,-68.47,2700,0
6962,2006-07-27,40.82,-70.34,0,0
6963,1989-07-15,40.83,-70.15,29158,0
6964,1989-07-15,40.83,-70.15,11782,0
6965,1999-10-20,40.83,-65.51,1080,0
6966,2004-08-19,40.83,-68.56,0,0
6967,1997-08-05,40.84,-70.51,0,0
6968,1992-10-14,40.85,-70.62,2699,0
6969,1992-10-14,40.85,-70.62,1080,0
6970,1995-08-10,40.85,-70,4320,0
6971,2006-07-28,40.85,-68.65,0,0
6972,1999-10-15,40.86,-70.79,540,0
6973,2000-07-27,40.86,-68.75,0,0
6974,2001-07-12,40.86,-68.65,3240,0
6975,1998-07-05,40.87,-68.43,1350,0
6976,2001-07-11,40.87,-70.75,1440,0
6977,2002-07-27,40.87,-68.7,2024,0
6978,2002-09-07,40.87,-66.34,540,0
6979,1993-08-24,40.88,-69.19,1080,0
6980,2004-08-18,40.89,-70.33,0,0
6981,1998-06-23,40.9,-71.23,13501,0
6982,1998-08-08,40.9,-70.75,0,0
6983,1998-08-21,40.91,-68.8,0,0
6984,1999-07-21,40.91,-70.59,0,0
6985,2000-06-29,40.91,-70.67,1620,0
6986,2001-06-18,40.91,-70.25,0,0
6987,2006-06-21,40.92,-70.63,11879,0
6988,1989-10-11,40.93,-70.65,569,0
6989,1989-10-11,40.93,-70.65,1080,0
6990,1993-08-07,40.93,-70.42,0,0
6991,1993-08-07,40.93,-70.42,1080,0
6992,1998-10-16,40.93,-71.03,0,0
6993,1989-07-19,40.94,-67.32,29698,0
6994,1989-07-19,40.94,-67.32,8639,0
6995,2006-07-28,40.94,-68.55,540,0
6996,2006-08-08,40.94,-70.49,0,0
6997,1992-10-14,40.95,-70.63,4320,0
6998,1992-10-14,40.95,-70.63,0,0
6999,1997-08-18,40.95,-70.61,0,0
7000,2006-07-06,40.95,-68.43,0,0
7001,2002-08-20,40.96,-68.8,0,0
7002,1992-06-25,40.97,-68.65,1620,0
7003,1992-06-25,40.97,-68.65,0,0
7004,2005-07-07,40.97,-70.45,540,0
7005,1993-08-22,40.98,-70.45,2880,0
7006,1994-08-10,40.98,-68.53,540,0
7007,1994-08-10,40.98,-68.53,0,0
7008,1995-08-09,40.98,-70.81,4320,0
7009,1995-10-19,40.98,-70.43,540,0
7010,1996-05-28,40.98,-65.82,900,0
7011,2004-08-07,40.98,-68.55,0,0
